wave_number,kappa,plane_helicity_-1,plane_helicity_1,twisted__helicity_-1_momentum_0,twisted__helicity_1_momentum_0,twisted__helicity_-1_momentum_1,twisted__helicity_1_momentum_1
75.62789,24.869211,0.1766732,0.2863977,4.023541e-06,0.00079606846,0.0244274,0.045634117
75.728065,24.902153,0.17796169,0.2720487,3.3592123e-06,0.0008623582,0.024493292,0.04323689
75.82823,24.935093,0.1789807,0.26000324,2.795683e-06,0.00093512767,0.024521943,0.041206554
75.928406,24.968033,0.17971873,0.25013945,2.317324e-06,0.0010144827,0.024511844,0.03952321
76.02858,25.000973,0.18016796,0.24234693,1.9138013e-06,0.001100668,0.024462081,0.038168687
76.12874,25.033909,0.18032357,0.23649256,1.5737769e-06,0.0011938099,0.024372185,0.03712124
76.228905,25.066847,0.18018438,0.23245896,1.2899491e-06,0.0012941443,0.024242215,0.036361553
76.32908,25.099789,0.17975214,0.23011567,1.0542509e-06,0.0014018447,0.02407265,0.035868283
76.42925,25.132729,0.17903103,0.22933774,8.5800394e-07,0.0015171485,0.023864318,0.035620883
76.52942,25.165668,0.17802796,0.23000161,6.9351626e-07,0.0016402116,0.023618441,0.03559913
76.62959,25.198606,0.1767535,0.23199357,5.608328e-07,0.0017712848,0.023336815,0.035784304
76.72975,25.231543,0.17521857,0.2351956,4.5032687e-07,0.0019105577,0.02302119,0.036157046
76.829926,25.264484,0.17343688,0.23950122,3.603373e-07,0.0020582648,0.022673756,0.036699798
76.93009,25.297422,0.17142367,0.24480572,2.8694694e-07,0.0022146017,0.022296926,0.037395373
77.030266,25.330364,0.16919495,0.2510108,2.2767622e-07,0.0023797723,0.021893159,0.038227588
77.13043,25.363304,0.16676824,0.25802907,1.7983137e-07,0.0025539964,0.02146515,0.039181996
77.230606,25.396242,0.16416085,0.26577404,1.4095038e-07,0.0027374858,0.021015517,0.04024435
77.33078,25.429184,0.16139127,0.27416646,1.0998171e-07,0.0029304293,0.020547051,0.041401565
77.43094,25.46212,0.15847814,0.2831332,8.557379e-08,0.0031330052,0.020062532,0.042641565
77.531105,25.495058,0.15543932,0.2926105,6.647814e-08,0.003345445,0.0195646,0.04395374
77.63128,25.528,0.15229169,0.30253512,5.0239187e-08,0.003567954,0.019055698,0.045327596
